user_id,name,age,gender,target_gender,location,occupation,anxiety,avoidance,Lifestyle,Arts & Creativity,Music,Movies & Shows,Intellectual & Learning,Food & Drinks,Sports & Outdoor,Gaming & Digital,Travel & Culture,Personality & Values,Relationship Intent
881.0,Piyumi,23.0,Female,Male,Hambantota,Teacher,6.74,3.95,"[""Pet Lover"", ""Yoga""]","[""Interior Design"", ""Poetry"", ""DIY & Crafts"", ""Graphic Design""]","[""EDM"", ""K-Pop"", ""Jazz"", ""Rock""]","[""Sitcoms"", ""Thriller""]","[""Psychology"", ""History"", ""Self-Improvement""]","[""Cooking"", ""Fine Dining"", ""Craft Beer""]","[""Cricket"", ""Cycling"", ""Hiking""]","[""eSports""]","[""Luxury Travel"", ""Languages"", ""Beaches""]","[""Religious"", ""Environmentalist"", ""Family-Oriented"", ""Atheist""]","[""Still Figuring It Out""]"
882.0,Dinithi,18.0,Male,Female,Kegalle,Doctor,1.0,4.61,"[""Night Owl"", ""Traveling"", ""Vegan"", ""Yoga""]","[""Photography"", ""Writing"", ""Graphic Design""]","[""Jazz"", ""K-Pop"", ""Pop"", ""EDM""]","[""Horror""]","[""Science"", ""Psychology""]","[""Craft Beer"", ""Wine"", ""Fine Dining""]","[""Camping"", ""Swimming"", ""Surfing""]","[""Crypto""]","[""Cultural Festivals""]","[""Family-Oriented"", ""Atheist"", ""Career-Focused""]","[""Still Figuring It Out""]"
883.0,Oshadi Premaratna,33.0,Female,Male,Hambantota,Student,2.34,3.58,"[""Nightlife""]","[""Painting""]","[""EDM""]","[""Documentaries""]","[""Books & Reading"", ""Technology"", ""Self-Improvement"", ""AI & Machine Learning""]","[""Cooking""]","[""Surfing"", ""Camping""]","[""Web3"", ""PC Gaming""]","[""Languages"", ""Luxury Travel"", ""Mountains""]","[""Politically Active""]","[""Still Figuring It Out""]"
884.0,Isuri Bandara,38.0,Male,Female,Gampaha,Civil Servant,1.16,3.14,"[""Traveling"", ""Vegetarian"", ""Early Bird""]","[""Interior Design"", ""Photography"", ""Filmmaking""]","[""Pop"", ""Jazz""]","[""Anime"", ""Horror"", ""Romance""]","[""Startups"", ""Self-Improvement"", ""Psychology""]","[""Craft Beer""]","[""Basketball"", ""Surfing""]","[""Web3"", ""Console Gaming"", ""PC Gaming"", ""eSports""]","[""Cultural Festivals""]","[""Feminist"", ""Religious"", ""Atheist"", ""Politically Active""]","[""Still Figuring It Out""]"
885.0,Lahiru,22.0,Male,Female,Kalutara,Engineer,4.86,1.0,"[""Night Owl"", ""Nightlife"", ""Meditation"", ""Vegetarian""]","[""Painting"", ""Filmmaking"", ""DIY & Crafts""]","[""Classical""]","[""Documentaries""]","[""History"", ""AI & Machine Learning""]","[""Wine""]","[""Adventure Sports"", ""Basketball"", ""Swimming"", ""Football""]","[""PC Gaming"", ""Mobile Gaming"", ""eSports"", ""VR""]","[""Luxury Travel"", ""Mountains""]","[""Family-Oriented""]","[""Marriage""]"
886.0,Navodi,25.0,Male,Female,Hambantota,Engineer,2.71,3.72,"[""Pet Lover"", ""Night Owl""]","[""Graphic Design"", ""Filmmaking""]","[""Playing Instruments""]","[""Sitcoms"", ""Thriller"", ""K-Dramas"", ""Romance""]","[""Self-Improvement""]","[""Spicy Food"", ""Coffee"", ""Street Food""]","[""Hiking""]","[""PC Gaming""]","[""Luxury Travel"", ""Backpacking""]","[""Religious""]","[""Still Figuring It Out""]"
887.0,Hansani Wijerathna,22.0,Male,Female,Kegalle,Chef,2.46,5.59,"[""Vegan"", ""Yoga"", ""Digital Nomad"", ""Traveling""]","[""Photography"", ""Fashion"", ""Painting"", ""Graphic Design""]","[""Jazz"", ""Playing Instruments"", ""Hip-Hop""]","[""K-Dramas"", ""Documentaries"", ""Horror""]","[""History"", ""Technology"", ""Psychology""]","[""Cooking""]","[""Football"", ""Swimming"", ""Camping"", ""Cycling""]","[""VR"", ""PC Gaming"", ""Mobile Gaming"", ""Web3""]","[""Luxury Travel"", ""Road Trips"", ""Languages""]","[""Family-Oriented"", ""Spiritual"", ""Career-Focused""]","[""Casual Dating""]"
888.0,Ruwan Gunathilaka,30.0,Female,Male,Ratnapura,Civil Servant,2.92,4.42,"[""Meditation"", ""Yoga""]","[""DIY & Crafts"", ""Writing""]","[""Jazz"", ""Classical""]","[""Sitcoms"", ""Anime"", ""Sci-Fi"", ""Thriller""]","[""Books & Reading"", ""AI & Machine Learning""]","[""Craft Beer"", ""Cooking""]","[""Adventure Sports"", ""Hiking"", ""Cricket""]","[""PC Gaming"", ""eSports"", ""Console Gaming"", ""Crypto""]","[""Road Trips"", ""Mountains"", ""Languages"", ""Beaches""]","[""Family-Oriented"", ""Spiritual""]","[""Long-Term Relationship""]"
889.0,Isuru,22.0,Female,Male,Kalutara,Bank Officer,4.62,4.37,"[""Night Owl"", ""Gym""]","[""Painting"", ""Poetry"", ""Fashion""]","[""Playing Instruments"", ""Indie"", ""Rock""]","[""K-Dramas""]","[""Philosophy"", ""Psychology"", ""Self-Improvement"", ""History""]","[""Craft Beer"", ""Cooking"", ""Baking"", ""Fine Dining""]","[""Camping"", ""Basketball""]","[""eSports"", ""Web3"", ""VR"", ""PC Gaming""]","[""Languages""]","[""Family-Oriented"", ""Politically Active"", ""Environmentalist"", ""Spiritual""]","[""Still Figuring It Out""]"
890.0,Kavindu,31.0,Male,Female,Kandy,Nurse,5.58,3.74,"[""Traveling""]","[""Painting"", ""Filmmaking"", ""DIY & Crafts"", ""Interior Design""]","[""Pop"", ""Jazz"", ""Hip-Hop"", ""Singing""]","[""K-Dramas"", ""Horror""]","[""Technology"", ""Psychology"", ""History"", ""AI & Machine Learning""]","[""Cooking"", ""Baking"", ""Coffee""]","[""Swimming"", ""Cricket"", ""Surfing""]","[""Web3"", ""Mobile Gaming"", ""PC Gaming""]","[""Luxury Travel"", ""Cultural Festivals"", ""Mountains""]","[""Politically Active""]","[""Long-Term Relationship""]"
891.0,Madusha,19.0,Female,Male,Matara,Doctor,3.22,1.21,"[""Vegetarian""]","[""Photography"", ""Interior Design"", ""DIY & Crafts""]","[""EDM""]","[""Sitcoms"", ""Thriller""]","[""Technology"", ""Books & Reading""]","[""Craft Beer"", ""Fine Dining"", ""Baking""]","[""Camping"", ""Basketball"", ""Hiking""]","[""Console Gaming"", ""VR"", ""Crypto"", ""Mobile Gaming""]","[""Luxury Travel"", ""Cultural Festivals""]","[""Spiritual"", ""Politically Active"", ""Atheist""]","[""Casual Dating""]"
892.0,Sahan Weerasekara,23.0,Male,Female,Gampaha,Accountant,2.86,3.39,"[""Gym"", ""Pet Lover""]","[""DIY & Crafts"", ""Photography"", ""Interior Design""]","[""Classical"", ""Rock"", ""Indie"", ""Hip-Hop""]","[""Horror"", ""Romance"", ""Sitcoms""]","[""Psychology"", ""Science"", ""History""]","[""Coffee"", ""Spicy Food"", ""Baking"", ""Craft Beer""]","[""Camping""]","[""Board Games""]","[""Mountains"", ""Museums""]","[""Career-Focused""]","[""Still Figuring It Out""]"
893.0,Nethmi,26.0,Female,Male,Monaragala,Bank Officer,4.31,2.06,"[""Pet Lover"", ""Vegetarian"", ""Early Bird""]","[""Painting""]","[""Indie"", ""Hip-Hop"", ""Jazz""]","[""Thriller"", ""Horror""]","[""History"", ""Psychology""]","[""Spicy Food"", ""Wine"", ""Fine Dining""]","[""Cricket"", ""Swimming"", ""Adventure Sports"", ""Camping""]","[""Mobile Gaming"", ""PC Gaming"", ""VR"", ""Dungeons & Dragons""]","[""Luxury Travel"", ""Beaches""]","[""Religious"", ""Family-Oriented"", ""Politically Active""]","[""Casual Dating""]"
894.0,Menuwan,40.0,Male,Female,Kalutara,Business Owner,4.08,4.38,"[""Pet Lover"", ""Night Owl"", ""Meditation""]","[""Fashion"", ""Graphic Design"", ""Writing"", ""Painting""]","[""Rock""]","[""Romance"", ""Sci-Fi"", ""Thriller""]","[""AI & Machine Learning"", ""Books & Reading""]","[""Spicy Food"", ""Street Food"", ""Craft Beer""]","[""Surfing"", ""Adventure Sports""]","[""eSports""]","[""Beaches""]","[""Politically Active""]","[""Casual Dating""]"
895.0,Dinithi,29.0,Male,Female,Hambantota,Accountant,5.38,2.63,"[""Yoga"", ""Digital Nomad"", ""Night Owl""]","[""Photography"", ""Writing"", ""Graphic Design""]","[""EDM"", ""Jazz"", ""Playing Instruments"", ""K-Pop""]","[""Thriller"", ""K-Dramas""]","[""Psychology"", ""Self-Improvement"", ""History"", ""Books & Reading""]","[""Street Food"", ""Spicy Food"", ""Fine Dining"", ""Wine""]","[""Cycling"", ""Swimming"", ""Adventure Sports""]","[""eSports""]","[""Road Trips"", ""Mountains"", ""Backpacking""]","[""Feminist"", ""Family-Oriented"", ""Politically Active"", ""Atheist""]","[""Casual Dating""]"
896.0,Oshadi Dias,31.0,Male,Female,Kalutara,Marketing Executive,4.78,2.2,"[""Pet Lover"", ""Nightlife"", ""Yoga""]","[""Filmmaking"", ""Painting"", ""Poetry""]","[""Singing"", ""EDM"", ""Pop"", ""Rock""]","[""Sitcoms"", ""Anime"", ""Documentaries""]","[""History"", ""Science""]","[""Wine""]","[""Basketball"", ""Swimming""]","[""Mobile Gaming""]","[""Languages"", ""Museums""]","[""Atheist"", ""Feminist""]","[""Marriage""]"
897.0,Hashini,18.0,Female,Male,Galle,Nurse,2.1,3.06,"[""Meditation"", ""Yoga""]","[""Poetry"", ""Interior Design"", ""Filmmaking"", ""DIY & Crafts""]","[""Playing Instruments"", ""Indie""]","[""Horror"", ""K-Dramas"", ""Romance""]","[""AI & Machine Learning"", ""History""]","[""Fine Dining"", ""Spicy Food"", ""Coffee""]","[""Adventure Sports"", ""Swimming"", ""Camping"", ""Cricket""]","[""PC Gaming"", ""Board Games""]","[""Road Trips"", ""Cultural Festivals"", ""Museums""]","[""Environmentalist"", ""Politically Active""]","[""Marriage""]"
898.0,Thurya Costa,38.0,Male,Female,Monaragala,Software Developer,2.86,5.27,"[""Digital Nomad""]","[""Painting"", ""Fashion""]","[""Singing"", ""K-Pop"", ""EDM""]","[""Horror"", ""K-Dramas""]","[""Technology"", ""Books & Reading"", ""Self-Improvement""]","[""Spicy Food"", ""Coffee""]","[""Cycling"", ""Cricket"", ""Football""]","[""Mobile Gaming"", ""Dungeons & Dragons"", ""Web3""]","[""Backpacking"", ""Museums""]","[""Politically Active""]","[""Casual Dating""]"
899.0,Shanuli Perera,25.0,Female,Male,Ratnapura,Chef,4.07,3.54,"[""Early Bird"", ""Gym"", ""Vegetarian"", ""Night Owl""]","[""Writing"", ""Painting"", ""Poetry""]","[""EDM"", ""K-Pop"", ""Hip-Hop"", ""Pop""]","[""Documentaries""]","[""Startups"", ""Books & Reading""]","[""Wine"", ""Baking"", ""Cooking""]","[""Cycling"", ""Adventure Sports""]","[""PC Gaming"", ""Board Games"", ""Console Gaming""]","[""Mountains""]","[""Environmentalist"", ""Career-Focused""]","[""Long-Term Relationship""]"
900.0,Navodi,38.0,Female,Male,Kegalle,Student,4.29,2.35,"[""Meditation""]","[""Writing"", ""Graphic Design"", ""DIY & Crafts"", ""Fashion""]","[""Jazz"", ""Classical"", ""Rock"", ""Hip-Hop""]","[""Thriller"", ""Romance""]","[""Books & Reading""]","[""Craft Beer""]","[""Basketball"", ""Swimming""]","[""Mobile Gaming"", ""PC Gaming""]","[""Backpacking""]","[""Career-Focused"", ""Atheist""]","[""Marriage""]"
901.0,Pinidi,27.0,Male,Female,Kandy,Farmer,1.63,2.89,"[""Early Bird"", ""Digital Nomad"", ""Traveling"", ""Vegan""]","[""DIY & Crafts""]","[""Pop""]","[""K-Dramas"", ""Thriller"", ""Sitcoms""]","[""Books & Reading"", ""Philosophy""]","[""Wine"", ""Craft Beer"", ""Cooking""]","[""Hiking"", ""Surfing"", ""Cycling"", ""Basketball""]","[""PC Gaming"", ""Web3"", ""Mobile Gaming""]","[""Beaches"", ""Luxury Travel"", ""Mountains""]","[""Atheist"", ""Politically Active"", ""Environmentalist""]","[""Open Relationship""]"
902.0,Vimukthi Gunawardena,27.0,Male,Female,Badulla,Doctor,6.26,5.13,"[""Pet Lover"", ""Meditation""]","[""Fashion"", ""DIY & Crafts"", ""Interior Design""]","[""K-Pop"", ""Singing"", ""Playing Instruments"", ""EDM""]","[""Sitcoms"", ""Horror""]","[""Books & Reading"", ""Science"", ""Technology""]","[""Craft Beer""]","[""Cricket"", ""Surfing""]","[""PC Gaming"", ""Mobile Gaming"", ""Dungeons & Dragons""]","[""Languages"", ""Mountains"", ""Beaches""]","[""Career-Focused""]","[""Still Figuring It Out""]"
903.0,Heshan,24.0,Male,Female,Badulla,Construction Worker,1.0,1.11,"[""Early Bird"", ""Traveling"", ""Vegetarian"", ""Nightlife""]","[""Interior Design"", ""Photography"", ""Graphic Design"", ""DIY & Crafts""]","[""Classical"", ""EDM""]","[""Sci-Fi"", ""Romance""]","[""Self-Improvement""]","[""Fine Dining"", ""Baking"", ""Craft Beer""]","[""Adventure Sports"", ""Football"", ""Hiking""]","[""Dungeons & Dragons"", ""Web3""]","[""Languages"", ""Museums"", ""Cultural Festivals"", ""Road Trips""]","[""Family-Oriented"", ""Environmentalist"", ""Politically Active""]","[""Marriage""]"
904.0,Charith,32.0,Female,Male,Gampaha,Journalist,3.33,5.71,"[""Vegan""]","[""Writing"", ""Graphic Design"", ""Filmmaking""]","[""Jazz"", ""Singing"", ""Pop"", ""EDM""]","[""Sitcoms""]","[""AI & Machine Learning"", ""Technology"", ""Psychology""]","[""Cooking"", ""Baking""]","[""Cricket"", ""Camping""]","[""Web3"", ""Dungeons & Dragons""]","[""Languages"", ""Beaches""]","[""Politically Active""]","[""Long-Term Relationship""]"
905.0,Charith Ratnayake,19.0,Female,Male,Badulla,Student,3.07,3.44,"[""Nightlife"", ""Early Bird"", ""Meditation""]","[""Graphic Design"", ""Photography"", ""Filmmaking"", ""DIY & Crafts""]","[""Jazz"", ""Playing Instruments"", ""Pop""]","[""Sci-Fi"", ""Thriller"", ""Anime"", ""K-Dramas""]","[""Books & Reading"", ""Psychology"", ""Self-Improvement"", ""Philosophy""]","[""Street Food"", ""Fine Dining"", ""Spicy Food""]","[""Adventure Sports"", ""Camping""]","[""Dungeons & Dragons"", ""Mobile Gaming"", ""Board Games""]","[""Backpacking""]","[""Atheist"", ""Feminist"", ""Religious""]","[""Marriage""]"
906.0,Vimukthi Ekanayake,36.0,Male,Female,Ratnapura,Marketing Executive,6.32,2.84,"[""Fitness"", ""Pet Lover"", ""Night Owl""]","[""Fashion""]","[""Hip-Hop"", ""K-Pop""]","[""Sitcoms""]","[""Science"", ""Startups"", ""History"", ""Self-Improvement""]","[""Coffee"", ""Fine Dining""]","[""Adventure Sports"", ""Hiking"", ""Cricket"", ""Swimming""]","[""Dungeons & Dragons"", ""Board Games"", ""Console Gaming"", ""eSports""]","[""Beaches"", ""Languages"", ""Backpacking""]","[""Atheist""]","[""Long-Term Relationship""]"
907.0,Sinoli Basnayaka,22.0,Female,Male,Kalutara,Farmer,2.78,1.9,"[""Yoga""]","[""Writing"", ""Graphic Design"", ""Interior Design""]","[""Playing Instruments""]","[""Romance"", ""Thriller""]","[""Science""]","[""Fine Dining"", ""Spicy Food""]","[""Swimming"", ""Cricket""]","[""VR"", ""eSports""]","[""Backpacking"", ""Cultural Festivals"", ""Road Trips"", ""Mountains""]","[""Politically Active"", ""Religious"", ""Spiritual"", ""Feminist""]","[""Long-Term Relationship""]"
908.0,Gayan Fernando,35.0,Female,Male,Matara,Tourism Guide,4.93,7.0,"[""Gym"", ""Early Bird"", ""Yoga""]","[""Fashion"", ""Painting"", ""Writing""]","[""Playing Instruments""]","[""Romance""]","[""Psychology"", ""Books & Reading"", ""Science""]","[""Craft Beer"", ""Spicy Food"", ""Coffee"", ""Wine""]","[""Football"", ""Swimming"", ""Cricket"", ""Camping""]","[""VR"", ""Mobile Gaming"", ""Board Games"", ""eSports""]","[""Mountains"", ""Luxury Travel"", ""Road Trips"", ""Cultural Festivals""]","[""Career-Focused"", ""Atheist"", ""Spiritual"", ""Religious""]","[""Marriage""]"
909.0,Pathum Ratnayake,25.0,Female,Male,Galle,Teacher,1.96,2.32,"[""Pet Lover"", ""Vegetarian"", ""Nightlife"", ""Fitness""]","[""Graphic Design"", ""Poetry""]","[""Singing"", ""Rock""]","[""Romance"", ""Sci-Fi""]","[""Self-Improvement"", ""History"", ""Books & Reading"", ""Science""]","[""Fine Dining""]","[""Swimming"", ""Basketball"", ""Football"", ""Cycling""]","[""Web3""]","[""Languages""]","[""Family-Oriented""]","[""Still Figuring It Out""]"
910.0,Rukshan,25.0,Female,Male,Badulla,Farmer,4.25,3.58,"[""Pet Lover"", ""Traveling"", ""Gym"", ""Vegan""]","[""Painting"", ""Filmmaking""]","[""Rock"", ""Indie""]","[""Sci-Fi""]","[""Psychology"", ""History"", ""Science""]","[""Baking"", ""Fine Dining"", ""Wine"", ""Street Food""]","[""Adventure Sports"", ""Cricket"", ""Basketball"", ""Football""]","[""Board Games"", ""Web3"", ""Mobile Gaming""]","[""Backpacking"", ""Luxury Travel"", ""Road Trips"", ""Cultural Festivals""]","[""Feminist"", ""Family-Oriented""]","[""Marriage""]"
911.0,Vimukthi,22.0,Female,Male,Hambantota,Tourism Guide,1.0,3.21,"[""Vegan"", ""Meditation""]","[""Filmmaking"", ""Interior Design"", ""Writing"", ""DIY & Crafts""]","[""Classical"", ""Singing"", ""Jazz""]","[""Sitcoms"", ""K-Dramas""]","[""Science"", ""AI & Machine Learning"", ""Technology""]","[""Cooking"", ""Spicy Food""]","[""Football"", ""Adventure Sports"", ""Hiking""]","[""Web3"", ""Board Games"", ""VR""]","[""Mountains""]","[""Family-Oriented""]","[""Marriage""]"
912.0,Pinidi Gunathilaka,37.0,Female,Male,Ratnapura,Driver,1.72,3.67,"[""Digital Nomad"", ""Pet Lover""]","[""Writing""]","[""Indie"", ""Hip-Hop"", ""Rock""]","[""Sitcoms"", ""K-Dramas"", ""Romance"", ""Thriller""]","[""Startups"", ""AI & Machine Learning"", ""Technology""]","[""Spicy Food"", ""Street Food""]","[""Swimming""]","[""eSports"", ""VR""]","[""Beaches"", ""Cultural Festivals""]","[""Family-Oriented"", ""Career-Focused""]","[""Open Relationship""]"
913.0,Nethmi Pathirana,30.0,Male,Female,Kalutara,Journalist,4.99,4.85,"[""Pet Lover"", ""Gym"", ""Yoga"", ""Vegan""]","[""Writing""]","[""Hip-Hop"", ""Playing Instruments""]","[""K-Dramas""]","[""Philosophy"", ""Science"", ""Books & Reading"", ""History""]","[""Street Food""]","[""Cycling"", ""Hiking"", ""Basketball""]","[""Dungeons & Dragons""]","[""Backpacking""]","[""Feminist"", ""Spiritual""]","[""Marriage""]"
914.0,Hiruni,25.0,Female,Male,Galle,Farmer,3.57,1.62,"[""Early Bird""]","[""DIY & Crafts"", ""Writing""]","[""Rock""]","[""Sci-Fi""]","[""History"", ""AI & Machine Learning"", ""Startups""]","[""Craft Beer"", ""Baking""]","[""Adventure Sports"", ""Cycling"", ""Surfing""]","[""Console Gaming""]","[""Mountains"", ""Cultural Festivals"", ""Backpacking"", ""Road Trips""]","[""Politically Active"", ""Religious"", ""Feminist"", ""Spiritual""]","[""Long-Term Relationship""]"
915.0,Dilshan,35.0,Male,Female,Monaragala,Tourism Guide,4.83,1.83,"[""Vegan"", ""Early Bird"", ""Gym"", ""Vegetarian""]","[""Writing"", ""Photography"", ""DIY & Crafts"", ""Fashion""]","[""Indie"", ""Playing Instruments"", ""EDM"", ""Jazz""]","[""Romance"", ""Sci-Fi"", ""Documentaries""]","[""Self-Improvement"", ""AI & Machine Learning"", ""Science""]","[""Baking"", ""Cooking""]","[""Cycling"", ""Camping""]","[""Crypto"", ""Console Gaming"", ""Dungeons & Dragons""]","[""Museums"", ""Mountains""]","[""Religious"", ""Environmentalist""]","[""Casual Dating""]"
916.0,Kavisha Senanayake,23.0,Female,Male,Badulla,Driver,5.11,1.33,"[""Meditation"", ""Fitness"", ""Vegetarian""]","[""Painting"", ""Interior Design"", ""Graphic Design"", ""Filmmaking""]","[""K-Pop"", ""Rock"", ""Hip-Hop""]","[""K-Dramas"", ""Documentaries""]","[""Philosophy"", ""Self-Improvement""]","[""Craft Beer"", ""Baking""]","[""Adventure Sports"", ""Camping""]","[""Web3"", ""Dungeons & Dragons"", ""eSports""]","[""Road Trips"", ""Cultural Festivals""]","[""Feminist""]","[""Open Relationship""]"
917.0,Nethma Premaratna,32.0,Female,Male,Matara,Electrician,2.8,1.0,"[""Pet Lover""]","[""Interior Design"", ""Poetry""]","[""Classical"", ""Singing"", ""Rock""]","[""Sitcoms"", ""Sci-Fi"", ""Documentaries""]","[""Philosophy""]","[""Spicy Food"", ""Street Food""]","[""Football"", ""Basketball"", ""Cycling""]","[""Crypto"", ""VR""]","[""Languages""]","[""Spiritual"", ""Family-Oriented"", ""Atheist"", ""Politically Active""]","[""Open Relationship""]"
918.0,Hashini,23.0,Male,Female,Monaragala,Business Owner,5.41,4.43,"[""Fitness"", ""Yoga"", ""Night Owl""]","[""Writing"", ""Graphic Design"", ""Filmmaking"", ""Fashion""]","[""K-Pop"", ""Pop""]","[""Sci-Fi"", ""Thriller""]","[""AI & Machine Learning""]","[""Wine"", ""Street Food"", ""Coffee"", ""Spicy Food""]","[""Cricket"", ""Swimming"", ""Hiking"", ""Camping""]","[""Crypto"", ""Board Games""]","[""Road Trips""]","[""Career-Focused"", ""Family-Oriented""]","[""Marriage""]"
919.0,Rukshan,30.0,Male,Female,Kegalle,Business Owner,4.18,4.12,"[""Digital Nomad"", ""Vegan"", ""Vegetarian"", ""Pet Lover""]","[""Fashion"", ""DIY & Crafts"", ""Filmmaking""]","[""Classical""]","[""Documentaries"", ""Thriller"", ""Sitcoms""]","[""Science""]","[""Wine""]","[""Hiking"", ""Football""]","[""Crypto""]","[""Museums"", ""Backpacking"", ""Luxury Travel""]","[""Feminist"", ""Family-Oriented"", ""Atheist"", ""Spiritual""]","[""Still Figuring It Out""]"
920.0,Navodi Gamage,20.0,Male,Female,Galle,Driver,1.08,4.59,"[""Nightlife"", ""Yoga""]","[""Writing""]","[""Indie"", ""K-Pop""]","[""Romance"", ""Documentaries"", ""Anime""]","[""AI & Machine Learning"", ""Self-Improvement""]","[""Craft Beer"", ""Street Food"", ""Wine"", ""Coffee""]","[""Football"", ""Camping"", ""Surfing""]","[""Crypto"", ""VR""]","[""Luxury Travel"", ""Mountains"", ""Cultural Festivals""]","[""Feminist"", ""Family-Oriented""]","[""Marriage""]"
921.0,Rukshan Yatagama,23.0,Male,Female,Galle,Marketing Executive,3.92,1.8,"[""Pet Lover""]","[""Photography""]","[""EDM""]","[""Documentaries"", ""Anime"", ""Romance""]","[""Science"", ""Startups"", ""History"", ""Books & Reading""]","[""Spicy Food"", ""Wine"", ""Cooking"", ""Craft Beer""]","[""Basketball"", ""Adventure Sports"", ""Hiking"", ""Cycling""]","[""Web3"", ""PC Gaming"", ""VR""]","[""Road Trips"", ""Languages"", ""Beaches"", ""Luxury Travel""]","[""Spiritual"", ""Religious"", ""Environmentalist""]","[""Casual Dating""]"
922.0,Dasun,22.0,Male,Female,Galle,Lawyer,3.35,4.8,"[""Traveling""]","[""Fashion"", ""Poetry"", ""DIY & Crafts"", ""Filmmaking""]","[""EDM"", ""Rock"", ""Classical"", ""Hip-Hop""]","[""Documentaries"", ""K-Dramas"", ""Horror""]","[""Philosophy"", ""Self-Improvement"", ""AI & Machine Learning""]","[""Spicy Food"", ""Wine""]","[""Cycling"", ""Basketball"", ""Camping"", ""Hiking""]","[""VR"", ""Console Gaming"", ""Board Games"", ""eSports""]","[""Backpacking"", ""Museums"", ""Cultural Festivals"", ""Beaches""]","[""Religious"", ""Politically Active"", ""Atheist"", ""Career-Focused""]","[""Open Relationship""]"
923.0,Rukshan,35.0,Male,Female,Colombo,Lawyer,1.57,2.93,"[""Pet Lover""]","[""Filmmaking"", ""Poetry""]","[""Rock"", ""EDM"", ""Singing"", ""Playing Instruments""]","[""Horror"", ""Romance"", ""Sci-Fi"", ""Thriller""]","[""Psychology""]","[""Craft Beer"", ""Cooking"", ""Coffee"", ""Street Food""]","[""Basketball"", ""Surfing""]","[""Board Games"", ""Console Gaming"", ""VR"", ""Mobile Gaming""]","[""Mountains"", ""Beaches"", ""Backpacking""]","[""Career-Focused""]","[""Casual Dating""]"
924.0,Nimesha,30.0,Female,Male,Gampaha,Farmer,2.82,4.53,"[""Vegetarian"", ""Night Owl""]","[""Poetry"", ""Filmmaking"", ""Photography""]","[""Pop""]","[""Sci-Fi"", ""Horror""]","[""Science"", ""Philosophy"", ""History"", ""Self-Improvement""]","[""Cooking"", ""Fine Dining"", ""Coffee""]","[""Swimming"", ""Camping"", ""Cycling"", ""Adventure Sports""]","[""Crypto""]","[""Road Trips"", ""Backpacking"", ""Luxury Travel""]","[""Feminist"", ""Family-Oriented"", ""Atheist""]","[""Open Relationship""]"
925.0,Dewmini,20.0,Male,Female,Kegalle,Construction Worker,2.89,1.0,"[""Nightlife"", ""Fitness""]","[""Poetry"", ""Filmmaking"", ""Photography"", ""DIY & Crafts""]","[""Hip-Hop"", ""Indie"", ""EDM"", ""Rock""]","[""Anime"", ""Thriller""]","[""Self-Improvement"", ""Philosophy"", ""Startups""]","[""Baking"", ""Street Food"", ""Craft Beer""]","[""Adventure Sports"", ""Hiking""]","[""Board Games"", ""Dungeons & Dragons"", ""Console Gaming""]","[""Beaches"", ""Road Trips""]","[""Spiritual"", ""Politically Active"", ""Feminist"", ""Atheist""]","[""Long-Term Relationship""]"
926.0,Sithmi Weerasekara,18.0,Male,Female,Matara,Doctor,3.48,3.5,"[""Fitness""]","[""DIY & Crafts""]","[""Pop"", ""Singing"", ""EDM""]","[""Thriller"", ""Sci-Fi""]","[""Self-Improvement"", ""Philosophy""]","[""Wine"", ""Coffee""]","[""Hiking"", ""Swimming"", ""Cycling"", ""Adventure Sports""]","[""Web3"", ""Board Games"", ""Crypto"", ""Mobile Gaming""]","[""Cultural Festivals"", ""Backpacking""]","[""Family-Oriented"", ""Career-Focused""]","[""Long-Term Relationship""]"
927.0,Kavindu,39.0,Male,Female,Badulla,Doctor,1.0,2.49,"[""Traveling""]","[""Graphic Design""]","[""Jazz""]","[""Romance"", ""Documentaries""]","[""Startups"", ""Books & Reading""]","[""Baking"", ""Cooking"", ""Wine"", ""Fine Dining""]","[""Surfing""]","[""Crypto"", ""Console Gaming""]","[""Luxury Travel"", ""Beaches"", ""Road Trips"", ""Backpacking""]","[""Environmentalist"", ""Career-Focused"", ""Politically Active""]","[""Marriage""]"
928.0,Nuwan,35.0,Male,Female,Kandy,Business Owner,1.25,3.15,"[""Pet Lover""]","[""DIY & Crafts"", ""Interior Design"", ""Painting"", ""Photography""]","[""K-Pop"", ""EDM""]","[""Sci-Fi""]","[""Psychology"", ""Technology"", ""Philosophy""]","[""Fine Dining"", ""Baking"", ""Street Food"", ""Wine""]","[""Adventure Sports""]","[""VR""]","[""Beaches"", ""Languages""]","[""Environmentalist"", ""Family-Oriented"", ""Atheist""]","[""Open Relationship""]"
929.0,Sonal,18.0,Male,Female,Kandy,Journalist,4.23,5.67,"[""Vegan"", ""Early Bird""]","[""Photography"", ""Filmmaking"", ""Fashion""]","[""Rock"", ""Jazz"", ""Classical""]","[""Romance"", ""Sci-Fi"", ""Horror""]","[""Technology""]","[""Craft Beer"", ""Spicy Food""]","[""Swimming"", ""Cricket"", ""Basketball"", ""Cycling""]","[""VR"", ""Board Games"", ""Console Gaming"", ""eSports""]","[""Luxury Travel"", ""Backpacking"", ""Road Trips"", ""Museums""]","[""Spiritual""]","[""Still Figuring It Out""]"
